display_name,works_count,author_id,works_api_url,h_index,country_code
Gloria D. Coronado,386,https://openalex.org/A5084956002,https://api.openalex.org/works?filter=author.id:A5084956002,43,US
Zhiwei Xiong,363,https://openalex.org/A5008612863,https://api.openalex.org/works?filter=author.id:A5008612863,46,CN
Taku Komura,350,https://openalex.org/A5014324841,https://api.openalex.org/works?filter=author.id:A5014324841,46,HK
Max L. Wilson,201,https://openalex.org/A5088221028,https://api.openalex.org/works?filter=author.id:A5088221028,30,GB
Dazhen Tang,168,https://openalex.org/A5002587369,https://api.openalex.org/works?filter=author.id:A5002587369,50,CN
Ali Diabat,162,https://openalex.org/A5075722271,https://api.openalex.org/works?filter=author.id:A5075722271,54,JO
Andrew Phillips,145,https://openalex.org/A5066381055,https://api.openalex.org/works?filter=author.id:A5066381055,26,GB
Giri Kumar Tayi,115,https://openalex.org/A5066946946,https://api.openalex.org/works?filter=author.id:A5066946946,27,US
Laura Corlin,114,https://openalex.org/A5077432285,https://api.openalex.org/works?filter=author.id:A5077432285,22,US
Andrea Stevenson Won,99,https://openalex.org/A5084061899,https://api.openalex.org/works?filter=author.id:A5084061899,25,US
Vítor Cerqueira,73,https://openalex.org/A5018859851,https://api.openalex.org/works?filter=author.id:A5018859851,15,PT
Eran Halperin,64,https://openalex.org/A5107999727,https://api.openalex.org/works?filter=author.id:A5107999727,25,IL
Silvana Valensin,39,https://openalex.org/A5028945799,https://api.openalex.org/works?filter=author.id:A5028945799,26,IT
Sandeep Chowdhary,29,https://openalex.org/A5039215185,https://api.openalex.org/works?filter=author.id:A5039215185,5,AT
Ea Sonenberg,29,https://openalex.org/A5109188615,https://api.openalex.org/works?filter=author.id:A5109188615,9,
Tamara Silbergleit Lehman,22,https://openalex.org/A5020218455,https://api.openalex.org/works?filter=author.id:A5020218455,6,US
Hong‐Kyu Seo,20,https://openalex.org/A5109985132,https://api.openalex.org/works?filter=author.id:A5109985132,14,KR
Sanmay Shelat,16,https://openalex.org/A5064116834,https://api.openalex.org/works?filter=author.id:A5064116834,7,NL
Yuhao Wang,15,https://openalex.org/A5100370096,https://api.openalex.org/works?filter=author.id:A5100370096,6,CN
David Masad,10,https://openalex.org/A5056838447,https://api.openalex.org/works?filter=author.id:A5056838447,5,
Kyratso George Karahalios,6,https://openalex.org/A5048360391,https://api.openalex.org/works?filter=author.id:A5048360391,3,
Heejun Kim,4,https://openalex.org/A5031815201,https://api.openalex.org/works?filter=author.id:A5031815201,3,
Binbin Ye,3,https://openalex.org/A5058662995,https://api.openalex.org/works?filter=author.id:A5058662995,2,
Hemang Rajvanshy,2,https://openalex.org/A5058911878,https://api.openalex.org/works?filter=author.id:A5058911878,2,US
Keerti Harpavat,1,https://openalex.org/A5091679406,https://api.openalex.org/works?filter=author.id:A5091679406,1,IN
Francisco Perales,289,https://openalex.org/A5027826966,https://api.openalex.org/works?filter=author.id:A5027826966,31,AU
Brian McDonald,286,https://openalex.org/A5056023044,https://api.openalex.org/works?filter=author.id:A5056023044,40,US
Jiang‐Ning Zhou,282,https://openalex.org/A5017448934,https://api.openalex.org/works?filter=author.id:A5017448934,58,CN
Ton Wilthagen,189,https://openalex.org/A5074113175,https://api.openalex.org/works?filter=author.id:A5074113175,17,CA
Rafael A. Barrio,184,https://openalex.org/A5003389457,https://api.openalex.org/works?filter=author.id:A5003389457,28,DE
Zhe Tang,168,https://openalex.org/A5101926681,https://api.openalex.org/works?filter=author.id:A5101926681,34,
Wenjing Pan,146,https://openalex.org/A5073317997,https://api.openalex.org/works?filter=author.id:A5073317997,28,CN
Ben Ainsworth,140,https://openalex.org/A5022276407,https://api.openalex.org/works?filter=author.id:A5022276407,23,GB
Huimin Chen,101,https://openalex.org/A5100356337,https://api.openalex.org/works?filter=author.id:A5100356337,21,CN
Vishwesha Guttal,91,https://openalex.org/A5061597162,https://api.openalex.org/works?filter=author.id:A5061597162,25,
Elia Bruni,88,https://openalex.org/A5007465102,https://api.openalex.org/works?filter=author.id:A5007465102,19,
Giovanni Luca Ciampaglia,68,https://openalex.org/A5056583184,https://api.openalex.org/works?filter=author.id:A5056583184,19,US
Chunyan Li,62,https://openalex.org/A5100764123,https://api.openalex.org/works?filter=author.id:A5100764123,14,CN
Mark E. Whiting,54,https://openalex.org/A5069999998,https://api.openalex.org/works?filter=author.id:A5069999998,15,US
Jonathan Z. Berman,54,https://openalex.org/A5071007337,https://api.openalex.org/works?filter=author.id:A5071007337,14,GB
Stefania Rubrichi,42,https://openalex.org/A5066042916,https://api.openalex.org/works?filter=author.id:A5066042916,12,US
Francesco Piccinno,36,https://openalex.org/A5052308140,https://api.openalex.org/works?filter=author.id:A5052308140,12,
Ange Wang,23,https://openalex.org/A5055261552,https://api.openalex.org/works?filter=author.id:A5055261552,11,HK
Quintino Francesco Lotito,20,https://openalex.org/A5005845036,https://api.openalex.org/works?filter=author.id:A5005845036,7,IT
Lili Miao,17,https://openalex.org/A5076947945,https://api.openalex.org/works?filter=author.id:A5076947945,5,CN
Björn Burscher,7,https://openalex.org/A5008958790,https://api.openalex.org/works?filter=author.id:A5008958790,6,NL
Jasmina Geldman,5,https://openalex.org/A5021614029,https://api.openalex.org/works?filter=author.id:A5021614029,4,CA
Trikay Nalamada,5,https://openalex.org/A5039011995,https://api.openalex.org/works?filter=author.id:A5039011995,3,IN
Bo Liu,5,https://openalex.org/A5100461735,https://api.openalex.org/works?filter=author.id:A5100461735,3,CN
Angela Milesi,2,https://openalex.org/A5044578198,https://api.openalex.org/works?filter=author.id:A5044578198,2,
Bjoern M. Eskofier,688,https://openalex.org/A5014144494,https://api.openalex.org/works?filter=author.id:A5014144494,51,DE
Michael J. A. Wohl,325,https://openalex.org/A5083913334,https://api.openalex.org/works?filter=author.id:A5083913334,54,US
John C. Brigham,313,https://openalex.org/A5048805961,https://api.openalex.org/works?filter=author.id:A5048805961,44,US
Francesca Dal Mas,242,https://openalex.org/A5076155064,https://api.openalex.org/works?filter=author.id:A5076155064,37,IT
Laura Bojke,161,https://openalex.org/A5046482252,https://api.openalex.org/works?filter=author.id:A5046482252,32,GB
Donatella Tramontano,119,https://openalex.org/A5020110509,https://api.openalex.org/works?filter=author.id:A5020110509,41,IT
Will Grant,93,https://openalex.org/A5102726334,https://api.openalex.org/works?filter=author.id:A5102726334,19,AU
Nicola Bellè,82,https://openalex.org/A5004025136,https://api.openalex.org/works?filter=author.id:A5004025136,24,IT
Matías Negrete-Pincetic,72,https://openalex.org/A5016623728,https://api.openalex.org/works?filter=author.id:A5016623728,22,CL
Amanda Lea Robinson,71,https://openalex.org/A5059238158,https://api.openalex.org/works?filter=author.id:A5059238158,14,AU
Florian Lehmann,65,https://openalex.org/A5082329468,https://api.openalex.org/works?filter=author.id:A5082329468,15,DE
Thomas Locher,63,https://openalex.org/A5071703563,https://api.openalex.org/works?filter=author.id:A5071703563,19,
Arthur G. Korteweg,58,https://openalex.org/A5061541124,https://api.openalex.org/works?filter=author.id:A5061541124,22,US
Michelle Jackson,55,https://openalex.org/A5026540957,https://api.openalex.org/works?filter=author.id:A5026540957,22,US
Xiaochuang Han,55,https://openalex.org/A5091822496,https://api.openalex.org/works?filter=author.id:A5091822496,13,
Andreas Müller,50,https://openalex.org/A5109507960,https://api.openalex.org/works?filter=author.id:A5109507960,14,
Guberney Muñetón Santa,48,https://openalex.org/A5052895585,https://api.openalex.org/works?filter=author.id:A5052895585,6,CO
Ashesh Rambachan,36,https://openalex.org/A5018937306,https://api.openalex.org/works?filter=author.id:A5018937306,12,US
Stephanie Zonszein,25,https://openalex.org/A5014802852,https://api.openalex.org/works?filter=author.id:A5014802852,5,
Seok Jin Jeong,10,https://openalex.org/A5102189424,https://api.openalex.org/works?filter=author.id:A5102189424,8,
Yamir Moreno,6,https://openalex.org/A5113655179,https://api.openalex.org/works?filter=author.id:A5113655179,2,ES
Elisabeth Rapp,3,https://openalex.org/A5008436205,https://api.openalex.org/works?filter=author.id:A5008436205,1,AT
Richard L. Sanders,2,https://openalex.org/A5088736577,https://api.openalex.org/works?filter=author.id:A5088736577,1,SE
Harsh Rajiv Gandhi,1,https://openalex.org/A5016812212,https://api.openalex.org/works?filter=author.id:A5016812212,1,IN
Ivo Parashkevov,1,https://openalex.org/A5029293919,https://api.openalex.org/works?filter=author.id:A5029293919,1,
Zehui Xiong,737,https://openalex.org/A5005327587,https://api.openalex.org/works?filter=author.id:A5005327587,71,GB
Ralf Metzler,583,https://openalex.org/A5044662930,https://api.openalex.org/works?filter=author.id:A5044662930,88,DE
Caterina Rizzo,408,https://openalex.org/A5034671481,https://api.openalex.org/works?filter=author.id:A5034671481,53,IT
Simon Verhulst,276,https://openalex.org/A5024076910,https://api.openalex.org/works?filter=author.id:A5024076910,65,NL
Julien Diaz,248,https://openalex.org/A5021290826,https://api.openalex.org/works?filter=author.id:A5021290826,13,FR
Helen Nissenbaum,183,https://openalex.org/A5011149012,https://api.openalex.org/works?filter=author.id:A5011149012,45,US
J. F. Valentim,180,https://openalex.org/A5004012941,https://api.openalex.org/works?filter=author.id:A5004012941,20,BR
John Durant,173,https://openalex.org/A5103494406,https://api.openalex.org/works?filter=author.id:A5103494406,41,US
Deirdre Wilson,148,https://openalex.org/A5091903521,https://api.openalex.org/works?filter=author.id:A5091903521,56,GB
Amy Greenwald,147,https://openalex.org/A5088176162,https://api.openalex.org/works?filter=author.id:A5088176162,28,US
Matt J. Gray,134,https://openalex.org/A5063076373,https://api.openalex.org/works?filter=author.id:A5063076373,33,US
Carlos Álvarez Lamsfus,132,https://openalex.org/A5026378128,https://api.openalex.org/works?filter=author.id:A5026378128,20,FR
Alessandro Blasimme,123,https://openalex.org/A5087306590,https://api.openalex.org/works?filter=author.id:A5087306590,30,CH
Kaitlyn M. Werner,101,https://openalex.org/A5020488191,https://api.openalex.org/works?filter=author.id:A5020488191,19,US
Fabiana Zollo,101,https://openalex.org/A5038940357,https://api.openalex.org/works?filter=author.id:A5038940357,26,IT
Motahhare Eslami,97,https://openalex.org/A5054624773,https://api.openalex.org/works?filter=author.id:A5054624773,22,US
Xu Xiao,82,https://openalex.org/A5086091747,https://api.openalex.org/works?filter=author.id:A5086091747,15,CN
Joyce A. Verran,69,https://openalex.org/A5037332242,https://api.openalex.org/works?filter=author.id:A5037332242,21,
Verena Dorner,59,https://openalex.org/A5047343406,https://api.openalex.org/works?filter=author.id:A5047343406,14,AT
Nir Rosenfeld,37,https://openalex.org/A5061734145,https://api.openalex.org/works?filter=author.id:A5061734145,7,
Jaewon Hwang,35,https://openalex.org/A5103042969,https://api.openalex.org/works?filter=author.id:A5103042969,5,
Pujuan Ma,31,https://openalex.org/A5036051260,https://api.openalex.org/works?filter=author.id:A5036051260,10,CN
Sara Zannone,14,https://openalex.org/A5081367673,https://api.openalex.org/works?filter=author.id:A5081367673,5,
Karsten Fähnrich,8,https://openalex.org/A5072800872,https://api.openalex.org/works?filter=author.id:A5072800872,7,CH
Francesco Bertolotti,6,https://openalex.org/A5047286124,https://api.openalex.org/works?filter=author.id:A5047286124,2,IT
Clive Phillips,538,https://openalex.org/A5048174088,https://api.openalex.org/works?filter=author.id:A5048174088,47,EE
Jiyoung Kim,521,https://openalex.org/A5100384058,https://api.openalex.org/works?filter=author.id:A5100384058,55,KR
Gene H. Brody,484,https://openalex.org/A5086630764,https://api.openalex.org/works?filter=author.id:A5086630764,99,US
Renyi Zhang,382,https://openalex.org/A5060576427,https://api.openalex.org/works?filter=author.id:A5060576427,93,US
Francesco Aletta,244,https://openalex.org/A5000209112,https://api.openalex.org/works?filter=author.id:A5000209112,40,GB
Jianyong Wang,229,https://openalex.org/A5100630868,https://api.openalex.org/works?filter=author.id:A5100630868,47,CN
Paulo J. Ferreira,226,https://openalex.org/A5101631349,https://api.openalex.org/works?filter=author.id:A5101631349,46,PT
Valentin Robu,214,https://openalex.org/A5052097132,https://api.openalex.org/works?filter=author.id:A5052097132,42,NL
Christian Berger,207,https://openalex.org/A5007427785,https://api.openalex.org/works?filter=author.id:A5007427785,25,CL
Nancy R. Kressin,207,https://openalex.org/A5082662444,https://api.openalex.org/works?filter=author.id:A5082662444,48,US
Stefan Bouzarovski,172,https://openalex.org/A5064320699,https://api.openalex.org/works?filter=author.id:A5064320699,46,GB
Amy Ogan,159,https://openalex.org/A5085877358,https://api.openalex.org/works?filter=author.id:A5085877358,23,
Jaline Gerardin,86,https://openalex.org/A5077342340,https://api.openalex.org/works?filter=author.id:A5077342340,21,US
John O’Leary,72,https://openalex.org/A5105768200,https://api.openalex.org/works?filter=author.id:A5105768200,16,
Scott D. McClurg,56,https://openalex.org/A5017095161,https://api.openalex.org/works?filter=author.id:A5017095161,23,US
Davide Proserpio,55,https://openalex.org/A5101489444,https://api.openalex.org/works?filter=author.id:A5101489444,20,US
Su Nam Kim,52,https://openalex.org/A5110283311,https://api.openalex.org/works?filter=author.id:A5110283311,18,AU
Lea Skewes,32,https://openalex.org/A5087791438,https://api.openalex.org/works?filter=author.id:A5087791438,6,
Laura Fontanesi,24,https://openalex.org/A5035693846,https://api.openalex.org/works?filter=author.id:A5035693846,9,
Huajian Zhou,24,https://openalex.org/A5100649873,https://api.openalex.org/works?filter=author.id:A5100649873,7,CN
Rachel Kyte,23,https://openalex.org/A5043342653,https://api.openalex.org/works?filter=author.id:A5043342653,5,GB
R.W. DeVaul,14,https://openalex.org/A5015431548,https://api.openalex.org/works?filter=author.id:A5015431548,10,
Rens Wilderom,8,https://openalex.org/A5037434658,https://api.openalex.org/works?filter=author.id:A5037434658,3,NL
Peiye Liu,8,https://openalex.org/A5042052893,https://api.openalex.org/works?filter=author.id:A5042052893,3,KY
Georgij Alekseev,5,https://openalex.org/A5035240592,https://api.openalex.org/works?filter=author.id:A5035240592,3,US
Bin Ding,878,https://openalex.org/A5018799615,https://api.openalex.org/works?filter=author.id:A5018799615,131,CN
Ian Phau,476,https://openalex.org/A5081823893,https://api.openalex.org/works?filter=author.id:A5081823893,59,AU
Silvia Giordano,315,https://openalex.org/A5055844783,https://api.openalex.org/works?filter=author.id:A5055844783,37,CH
Michael Parkin,270,https://openalex.org/A5023816847,https://api.openalex.org/works?filter=author.id:A5023816847,35,GB
Jianzhu Ma,208,https://openalex.org/A5074269040,https://api.openalex.org/works?filter=author.id:A5074269040,34,CN
Hyejin Kim,178,https://openalex.org/A5100381260,https://api.openalex.org/works?filter=author.id:A5100381260,15,US
Bertram Scheufele,144,https://openalex.org/A5010652164,https://api.openalex.org/works?filter=author.id:A5010652164,17,
Seung Ki Baek,126,https://openalex.org/A5036538919,https://api.openalex.org/works?filter=author.id:A5036538919,21,KR
Douglas Eck,121,https://openalex.org/A5055592482,https://api.openalex.org/works?filter=author.id:A5055592482,40,
Nathan Walter,117,https://openalex.org/A5012172886,https://api.openalex.org/works?filter=author.id:A5012172886,23,
Tara Vishwanath,108,https://openalex.org/A5109728989,https://api.openalex.org/works?filter=author.id:A5109728989,22,US
Kieron Barclay,102,https://openalex.org/A5085725515,https://api.openalex.org/works?filter=author.id:A5085725515,25,SE
Henrik Lundell,99,https://openalex.org/A5019994365,https://api.openalex.org/works?filter=author.id:A5019994365,23,DK
Kristy R. Stengel,86,https://openalex.org/A5022773470,https://api.openalex.org/works?filter=author.id:A5022773470,23,US
Dan Ma,70,https://openalex.org/A5017791823,https://api.openalex.org/works?filter=author.id:A5017791823,16,CN
Hélène Barcelo,70,https://openalex.org/A5050021092,https://api.openalex.org/works?filter=author.id:A5050021092,21,US
Muhammad Bilal Zafar,64,https://openalex.org/A5011745729,https://api.openalex.org/works?filter=author.id:A5011745729,14,MY
Julia Marshall,57,https://openalex.org/A5085892744,https://api.openalex.org/works?filter=author.id:A5085892744,16,US
Baback Moghaddam,47,https://openalex.org/A5105528213,https://api.openalex.org/works?filter=author.id:A5105528213,23,US
Marijn A. Keijzer,23,https://openalex.org/A5038425122,https://api.openalex.org/works?filter=author.id:A5038425122,8,FR
Charlotte K. Y. Chan,13,https://openalex.org/A5075181923,https://api.openalex.org/works?filter=author.id:A5075181923,7,CN
Jacob Persson,7,https://openalex.org/A5041165947,https://api.openalex.org/works?filter=author.id:A5041165947,3,SE
Ariel Dolan,6,https://openalex.org/A5083656837,https://api.openalex.org/works?filter=author.id:A5083656837,2,
Vijo Kuruvilla,2,https://openalex.org/A5020867762,https://api.openalex.org/works?filter=author.id:A5020867762,1,AU
Xiao-Liao Mao,1,https://openalex.org/A5017381564,https://api.openalex.org/works?filter=author.id:A5017381564,1,CN
Emilio Ferrara,1815,https://openalex.org/A5078699564,https://api.openalex.org/works?filter=author.id:A5078699564,67,US
Christine Musselin,402,https://openalex.org/A5016880379,https://api.openalex.org/works?filter=author.id:A5016880379,37,FR
Peng Ding,372,https://openalex.org/A5055398131,https://api.openalex.org/works?filter=author.id:A5055398131,54,CN
Tong Chen,315,https://openalex.org/A5100461271,https://api.openalex.org/works?filter=author.id:A5100461271,49,CN
Evaggelia Pitoura,303,https://openalex.org/A5047515620,https://api.openalex.org/works?filter=author.id:A5047515620,39,
Sacha Bourgeois‐Gironde,194,https://openalex.org/A5057055772,https://api.openalex.org/works?filter=author.id:A5057055772,17,FR
Aggelos Bletsas,157,https://openalex.org/A5091712734,https://api.openalex.org/works?filter=author.id:A5091712734,31,US
Zhongping Zhang,153,https://openalex.org/A5101629882,https://api.openalex.org/works?filter=author.id:A5101629882,17,CN
Robert Morrell,150,https://openalex.org/A5044476598,https://api.openalex.org/works?filter=author.id:A5044476598,42,ZA
María E. Fernández,127,https://openalex.org/A5001349055,https://api.openalex.org/works?filter=author.id:A5001349055,26,US
Chen Wang,124,https://openalex.org/A5100337568,https://api.openalex.org/works?filter=author.id:A5100337568,23,CN
Bin Yu,122,https://openalex.org/A5067428583,https://api.openalex.org/works?filter=author.id:A5067428583,22,CN
Luis E. C. Rocha,115,https://openalex.org/A5032045555,https://api.openalex.org/works?filter=author.id:A5032045555,24,BE
Yueyue Dai,79,https://openalex.org/A5009617425,https://api.openalex.org/works?filter=author.id:A5009617425,22,CN
Christof Meigen,79,https://openalex.org/A5058894227,https://api.openalex.org/works?filter=author.id:A5058894227,21,DE
Stefania Marrara,78,https://openalex.org/A5078112922,https://api.openalex.org/works?filter=author.id:A5078112922,13,IT
Inge Jeandarme,65,https://openalex.org/A5052841537,https://api.openalex.org/works?filter=author.id:A5052841537,11,
Pei-Min Lu,57,https://openalex.org/A5091861486,https://api.openalex.org/works?filter=author.id:A5091861486,14,
Alicea Lieberman,30,https://openalex.org/A5036706694,https://api.openalex.org/works?filter=author.id:A5036706694,13,US
Emily Lindemer,27,https://openalex.org/A5037932677,https://api.openalex.org/works?filter=author.id:A5037932677,12,US
Xiao Tu,25,https://openalex.org/A5085145561,https://api.openalex.org/works?filter=author.id:A5085145561,8,CN
Pamela Sun,14,https://openalex.org/A5028786434,https://api.openalex.org/works?filter=author.id:A5028786434,9,AU
Matteo Rosi,4,https://openalex.org/A5073508672,https://api.openalex.org/works?filter=author.id:A5073508672,3,IT
Felipe Vaca-Ramírez,4,https://openalex.org/A5080260493,https://api.openalex.org/works?filter=author.id:A5080260493,1,AT
Aisling McGough,1,https://openalex.org/A5017212045,https://api.openalex.org/works?filter=author.id:A5017212045,1,US
David C. Mohr,648,https://openalex.org/A5051245888,https://api.openalex.org/works?filter=author.id:A5051245888,102,US
Richard Bonneau,491,https://openalex.org/A5055203249,https://api.openalex.org/works?filter=author.id:A5055203249,90,US
Geoffrey B. West,294,https://openalex.org/A5111567842,https://api.openalex.org/works?filter=author.id:A5111567842,60,US
Yoshihide Sekimoto,266,https://openalex.org/A5024842056,https://api.openalex.org/works?filter=author.id:A5024842056,33,
Mao‐Sheng Ran,237,https://openalex.org/A5029976825,https://api.openalex.org/works?filter=author.id:A5029976825,43,CN
Yunjie Xu,175,https://openalex.org/A5021482484,https://api.openalex.org/works?filter=author.id:A5021482484,35,CN
Jean Daunizeau,168,https://openalex.org/A5083871697,https://api.openalex.org/works?filter=author.id:A5083871697,57,US
Junjie Huang,166,https://openalex.org/A5037501616,https://api.openalex.org/works?filter=author.id:A5037501616,25,CN
Aleksandrs Slivkins,166,https://openalex.org/A5058550942,https://api.openalex.org/works?filter=author.id:A5058550942,34,US
Yuval Emek,131,https://openalex.org/A5000264005,https://api.openalex.org/works?filter=author.id:A5000264005,21,IL
Kristin Naragon‐Gainey,129,https://openalex.org/A5002720959,https://api.openalex.org/works?filter=author.id:A5002720959,34,AU
Judith Semon Dubas,128,https://openalex.org/A5048639724,https://api.openalex.org/works?filter=author.id:A5048639724,40,NL
Jing Wen,121,https://openalex.org/A5033062026,https://api.openalex.org/works?filter=author.id:A5033062026,33,MN
Bernard C. Y. Tan,100,https://openalex.org/A5118686519,https://api.openalex.org/works?filter=author.id:A5118686519,30,SG
C. F. Huang,55,https://openalex.org/A5019414739,https://api.openalex.org/works?filter=author.id:A5019414739,10,CN
Tawfiq Ammari,52,https://openalex.org/A5064547400,https://api.openalex.org/works?filter=author.id:A5064547400,16,
Simone Centellegher,29,https://openalex.org/A5017040952,https://api.openalex.org/works?filter=author.id:A5017040952,6,IT
Ewa Skimina,22,https://openalex.org/A5071224190,https://api.openalex.org/works?filter=author.id:A5071224190,10,PL
Daniel Rocco,21,https://openalex.org/A5086961457,https://api.openalex.org/works?filter=author.id:A5086961457,9,US
Garry Collins,13,https://openalex.org/A5010911306,https://api.openalex.org/works?filter=author.id:A5010911306,3,GB
Joanna Z. Li,9,https://openalex.org/A5113183086,https://api.openalex.org/works?filter=author.id:A5113183086,2,US
Siu Ning Chiu,6,https://openalex.org/A5054769890,https://api.openalex.org/works?filter=author.id:A5054769890,5,
Anne Rasse,5,https://openalex.org/A5009704356,https://api.openalex.org/works?filter=author.id:A5009704356,3,FR
Margarita Karkali,5,https://openalex.org/A5011154912,https://api.openalex.org/works?filter=author.id:A5011154912,4,
Brian Sweatt,4,https://openalex.org/A5066932403,https://api.openalex.org/works?filter=author.id:A5066932403,3,
D. Lissauer,667,https://openalex.org/A5086573584,https://api.openalex.org/works?filter=author.id:A5086573584,93,GB
Hossein Estiri,282,https://openalex.org/A5006237435,https://api.openalex.org/works?filter=author.id:A5006237435,27,US
Benjamin Leon Bodirsky,203,https://openalex.org/A5000196398,https://api.openalex.org/works?filter=author.id:A5000196398,58,DE
Reshef Meir,147,https://openalex.org/A5054656582,https://api.openalex.org/works?filter=author.id:A5054656582,19,IL
Mihai Avram,141,https://openalex.org/A5063520476,https://api.openalex.org/works?filter=author.id:A5063520476,21,DE
Dinesh Babu Jayagopi,123,https://openalex.org/A5066864733,https://api.openalex.org/works?filter=author.id:A5066864733,19,IN
Jessica M. Perkins,118,https://openalex.org/A5026489746,https://api.openalex.org/works?filter=author.id:A5026489746,32,US
Ying Li,107,https://openalex.org/A5100391234,https://api.openalex.org/works?filter=author.id:A5100391234,15,CN
Daniel Finke,92,https://openalex.org/A5102730787,https://api.openalex.org/works?filter=author.id:A5102730787,17,DK
Maurizio Gargiulo,91,https://openalex.org/A5019391271,https://api.openalex.org/works?filter=author.id:A5019391271,29,IT
Dhiraj Joshi,77,https://openalex.org/A5103960169,https://api.openalex.org/works?filter=author.id:A5103960169,20,
Kasper Welbers,60,https://openalex.org/A5058382953,https://api.openalex.org/works?filter=author.id:A5058382953,17,NL
Jacob Devlin,54,https://openalex.org/A5057457287,https://api.openalex.org/works?filter=author.id:A5057457287,26,
Hendrik Heuer,49,https://openalex.org/A5069890392,https://api.openalex.org/works?filter=author.id:A5069890392,10,DE
Hanwen Xu,46,https://openalex.org/A5069634574,https://api.openalex.org/works?filter=author.id:A5069634574,16,US
Tadashi Yanagihara,45,https://openalex.org/A5112460828,https://api.openalex.org/works?filter=author.id:A5112460828,6,JP
Benjamin N. Waber,29,https://openalex.org/A5063502960,https://api.openalex.org/works?filter=author.id:A5063502960,14,
Ilja Nastjuk,26,https://openalex.org/A5052094341,https://api.openalex.org/works?filter=author.id:A5052094341,11,DE
Stefanie M. Tignor,20,https://openalex.org/A5034801569,https://api.openalex.org/works?filter=author.id:A5034801569,10,
Xianying Lu,14,https://openalex.org/A5045533156,https://api.openalex.org/works?filter=author.id:A5045533156,4,CN
Andrea Fariña,10,https://openalex.org/A5004220414,https://api.openalex.org/works?filter=author.id:A5004220414,7,
M Phillips,5,https://openalex.org/A5082972264,https://api.openalex.org/works?filter=author.id:A5082972264,3,AU
A. L. Jennings,3,https://openalex.org/A5016814190,https://api.openalex.org/works?filter=author.id:A5016814190,3,US
Dai Qiang-bin,3,https://openalex.org/A5037819162,https://api.openalex.org/works?filter=author.id:A5037819162,1,CN
Callum Faulkner,3,https://openalex.org/A5042215163,https://api.openalex.org/works?filter=author.id:A5042215163,1,AU
Xiangxu Meng,355,https://openalex.org/A5101536417,https://api.openalex.org/works?filter=author.id:A5101536417,24,CN
B. Keith Payne,156,https://openalex.org/A5089330955,https://api.openalex.org/works?filter=author.id:A5089330955,47,US
Doug Downey,149,https://openalex.org/A5043450042,https://api.openalex.org/works?filter=author.id:A5043450042,30,US
Donald R. Williams,144,https://openalex.org/A5085154497,https://api.openalex.org/works?filter=author.id:A5085154497,31,US
Andy Hau Yan Ho,141,https://openalex.org/A5016792888,https://api.openalex.org/works?filter=author.id:A5016792888,32,SG
Qingsen Yan,141,https://openalex.org/A5081607584,https://api.openalex.org/works?filter=author.id:A5081607584,32,CN
Balázs Bodó,133,https://openalex.org/A5041159272,https://api.openalex.org/works?filter=author.id:A5041159272,21,NL
Junyu Wang,107,https://openalex.org/A5100612123,https://api.openalex.org/works?filter=author.id:A5100612123,19,CN
Chan Wang,99,https://openalex.org/A5100658432,https://api.openalex.org/works?filter=author.id:A5100658432,22,CN
Amanda L. Giordano,73,https://openalex.org/A5039920380,https://api.openalex.org/works?filter=author.id:A5039920380,19,US
Yu Duan,68,https://openalex.org/A5006827289,https://api.openalex.org/works?filter=author.id:A5006827289,11,GB
Alessandro Chiodi,66,https://openalex.org/A5017776967,https://api.openalex.org/works?filter=author.id:A5017776967,23,
Shichun Wang,51,https://openalex.org/A5015305610,https://api.openalex.org/works?filter=author.id:A5015305610,6,CN
Zihui Ma,35,https://openalex.org/A5036241480,https://api.openalex.org/works?filter=author.id:A5036241480,13,
Cécile Emery,33,https://openalex.org/A5035453121,https://api.openalex.org/works?filter=author.id:A5035453121,8,GB
Ryan Tonkens,33,https://openalex.org/A5054719879,https://api.openalex.org/works?filter=author.id:A5054719879,7,CA
Yan Tao,29,https://openalex.org/A5101637245,https://api.openalex.org/works?filter=author.id:A5101637245,9,CN
Xu Han,24,https://openalex.org/A5054571273,https://api.openalex.org/works?filter=author.id:A5054571273,6,CN
Giovanna Miritello,20,https://openalex.org/A5038766869,https://api.openalex.org/works?filter=author.id:A5038766869,8,GB
Mariola Gremmen,16,https://openalex.org/A5046202953,https://api.openalex.org/works?filter=author.id:A5046202953,9,NL
Xiaoying Tang,13,https://openalex.org/A5068627537,https://api.openalex.org/works?filter=author.id:A5068627537,3,CN
Marija Dangubić,8,https://openalex.org/A5075971606,https://api.openalex.org/works?filter=author.id:A5075971606,3,CH
Lizhen Zhou,8,https://openalex.org/A5101774642,https://api.openalex.org/works?filter=author.id:A5101774642,5,CN
Chloe Barreau,2,https://openalex.org/A5032259262,https://api.openalex.org/works?filter=author.id:A5032259262,2,US
Dominic Grandjean,2,https://openalex.org/A5104133010,https://api.openalex.org/works?filter=author.id:A5104133010,2,CH
Brendon Stubbs,1066,https://openalex.org/A5005008571,https://api.openalex.org/works?filter=author.id:A5005008571,134,AT
Hongyuan Zha,554,https://openalex.org/A5046703129,https://api.openalex.org/works?filter=author.id:A5046703129,77,CN
Hao Su,194,https://openalex.org/A5010637524,https://api.openalex.org/works?filter=author.id:A5010637524,47,CN
