display_name,works_count,author_id,works_api_url,h_index,country_code
Marcel H. Schubert,1,https://openalex.org/A5029095817,https://api.openalex.org/works?filter=author.id:A5029095817,1,DE
Christoph Engel,666,https://openalex.org/A5033292535,https://api.openalex.org/works?filter=author.id:A5033292535,91,GB
Dalton C Conley,1,https://openalex.org/A5106477946,https://api.openalex.org/works?filter=author.id:A5106477946,1,AU
Onur Varol,93,https://openalex.org/A5031461158,https://api.openalex.org/works?filter=author.id:A5031461158,24,
Ege Demirci,4,https://openalex.org/A5070523348,https://api.openalex.org/works?filter=author.id:A5070523348,2,
Efe Tuzun,1,https://openalex.org/A5115780937,https://api.openalex.org/works?filter=author.id:A5115780937,0,
Ahmet Furkan Un,2,https://openalex.org/A5115780938,https://api.openalex.org/works?filter=author.id:A5115780938,0,ES
Aparna Ananthasubramaniam,18,https://openalex.org/A5053835888,https://api.openalex.org/works?filter=author.id:A5053835888,3,US
Mohammad Belal,94,https://openalex.org/A5066953933,https://api.openalex.org/works?filter=author.id:A5066953933,16,GB
Q. Nguyễn Lương,127,https://openalex.org/A5067738013,https://api.openalex.org/works?filter=author.id:A5067738013,39,FR
Talayeh Aledavood,62,https://openalex.org/A5003213649,https://api.openalex.org/works?filter=author.id:A5003213649,16,FI
Anca Balietti,19,https://openalex.org/A5009838386,https://api.openalex.org/works?filter=author.id:A5009838386,2,DE
Hongyu Zhou,83,https://openalex.org/A5044078662,https://api.openalex.org/works?filter=author.id:A5044078662,38,CN
Thiemo Fetzer,346,https://openalex.org/A5034565938,https://api.openalex.org/works?filter=author.id:A5034565938,24,DE
Nikolas Zöller,10,https://openalex.org/A5000025221,https://api.openalex.org/works?filter=author.id:A5000025221,4,DE
Julian Meyer Berger,23,https://openalex.org/A5054701292,https://api.openalex.org/works?filter=author.id:A5054701292,8,
Irving Lin,2,https://openalex.org/A5009629494,https://api.openalex.org/works?filter=author.id:A5009629494,2,US
Nathan Fu,3,https://openalex.org/A5093932049,https://api.openalex.org/works?filter=author.id:A5093932049,2,US
Jayanth Komarneni,2,https://openalex.org/A5099447640,https://api.openalex.org/works?filter=author.id:A5099447640,1,US
Gioele Barabucci,42,https://openalex.org/A5091389844,https://api.openalex.org/works?filter=author.id:A5091389844,7,
Victor Shia,36,https://openalex.org/A5047128300,https://api.openalex.org/works?filter=author.id:A5047128300,14,US
Benjamin Harack,10,https://openalex.org/A5023671549,https://api.openalex.org/works?filter=author.id:A5023671549,4,CA
Eugene A. Chu,43,https://openalex.org/A5082312494,https://api.openalex.org/works?filter=author.id:A5082312494,14,US
Vito Trianni,161,https://openalex.org/A5055111984,https://api.openalex.org/works?filter=author.id:A5055111984,41,IT
Stefan M. Herzog,139,https://openalex.org/A5008439962,https://api.openalex.org/works?filter=author.id:A5008439962,29,
Katie Ekstrom Grenon¹,1,https://openalex.org/A5123417154,https://api.openalex.org/works?filter=author.id:A5123417154,0,
David C. Jangraw,61,https://openalex.org/A5026763824,https://api.openalex.org/works?filter=author.id:A5026763824,17,US
Jonas Manfred Albert Schlicht,4,https://openalex.org/A5115399438,https://api.openalex.org/works?filter=author.id:A5115399438,1,KR
Thabo J. van Woudenberg,51,https://openalex.org/A5004164861,https://api.openalex.org/works?filter=author.id:A5004164861,13,
Anna Sára Ligeti,14,https://openalex.org/A5061454360,https://api.openalex.org/works?filter=author.id:A5061454360,3,HU
Melody Sepahpour‐Fard,10,https://openalex.org/A5065085418,https://api.openalex.org/works?filter=author.id:A5065085418,3,IE
Michael Quayle,155,https://openalex.org/A5052854928,https://api.openalex.org/works?filter=author.id:A5052854928,27,IE
Pádraig MacCarron,71,https://openalex.org/A5023536673,https://api.openalex.org/works?filter=author.id:A5023536673,13,IE
Shane Mannion,9,https://openalex.org/A5040802478,https://api.openalex.org/works?filter=author.id:A5040802478,3,IE
Quan Dong Nguyen,760,https://openalex.org/A5091022089,https://api.openalex.org/works?filter=author.id:A5091022089,66,US
Naomi Muggleton,18,https://openalex.org/A5013862232,https://api.openalex.org/works?filter=author.id:A5013862232,5,GB
Aaron Reeves,254,https://openalex.org/A5039995516,https://api.openalex.org/works?filter=author.id:A5039995516,48,GB
Charles Rahal,48,https://openalex.org/A5075497327,https://api.openalex.org/works?filter=author.id:A5075497327,10,GB
Linda Li,492,https://openalex.org/A5100614771,https://api.openalex.org/works?filter=author.id:A5100614771,52,CA
Andrés Castro-Beltrán,56,https://openalex.org/A5056767872,https://api.openalex.org/works?filter=author.id:A5056767872,22,MX
Aliakbar Akbaritabar,57,https://openalex.org/A5067953991,https://api.openalex.org/works?filter=author.id:A5067953991,12,DE
Giangiacomo Bravo,158,https://openalex.org/A5079929906,https://api.openalex.org/works?filter=author.id:A5079929906,25,SE
Laura Dioşan,136,https://openalex.org/A5052445343,https://api.openalex.org/works?filter=author.id:A5052445343,14,RO
Clara Egger,61,https://openalex.org/A5081249087,https://api.openalex.org/works?filter=author.id:A5081249087,7,NL
Elizaveta Kopacheva,8,https://openalex.org/A5082395980,https://api.openalex.org/works?filter=author.id:A5082395980,4,SE
Asya Zhelyazkova,40,https://openalex.org/A5075866737,https://api.openalex.org/works?filter=author.id:A5075866737,15,NL
Richard Johansson,158,https://openalex.org/A5079881269,https://api.openalex.org/works?filter=author.id:A5079881269,23,
Özgür Togay,2,https://openalex.org/A5115860971,https://api.openalex.org/works?filter=author.id:A5115860971,0,NL
Anastasia Giachanou,80,https://openalex.org/A5072912426,https://api.openalex.org/works?filter=author.id:A5072912426,21,NL
Javier García-Bernardo,86,https://openalex.org/A5045451254,https://api.openalex.org/works?filter=author.id:A5045451254,15,NL
Florian Kunneman,71,https://openalex.org/A5063456893,https://api.openalex.org/works?filter=author.id:A5063456893,11,US
Hayafumi Watanabe,18,https://openalex.org/A5035999040,https://api.openalex.org/works?filter=author.id:A5035999040,4,
Mingmeng Geng,6,https://openalex.org/A5095699509,https://api.openalex.org/works?filter=author.id:A5095699509,1,
Chen Caixi,1,https://openalex.org/A5037839610,https://api.openalex.org/works?filter=author.id:A5037839610,0,CN
Yanru Wu,45,https://openalex.org/A5103006808,https://api.openalex.org/works?filter=author.id:A5103006808,17,CN
Yao Wan,186,https://openalex.org/A5101555948,https://api.openalex.org/works?filter=author.id:A5101555948,22,CN
Pan Zhou,527,https://openalex.org/A5100693197,https://api.openalex.org/works?filter=author.id:A5100693197,59,CN
Dongping Chen,251,https://openalex.org/A5080344245,https://api.openalex.org/works?filter=author.id:A5080344245,37,CN
Betül Özturan,2,https://openalex.org/A5115534702,https://api.openalex.org/works?filter=author.id:A5115534702,0,US
Shengchun Huang,22,https://openalex.org/A5101761867,https://api.openalex.org/works?filter=author.id:A5101761867,9,CN
Stephanie Wang,78,https://openalex.org/A5101922300,https://api.openalex.org/works?filter=author.id:A5101922300,11,GB
Alvin Zhou,66,https://openalex.org/A5058939619,https://api.openalex.org/works?filter=author.id:A5058939619,18,US
Danaë Metaxa,45,https://openalex.org/A5086524212,https://api.openalex.org/works?filter=author.id:A5086524212,15,US
Yuning Liu,64,https://openalex.org/A5100658744,https://api.openalex.org/works?filter=author.id:A5100658744,22,CN
Emily Xing,1,https://openalex.org/A5070081992,https://api.openalex.org/works?filter=author.id:A5070081992,1,US
Stanley Ching‐Cheng Huang,68,https://openalex.org/A5046189285,https://api.openalex.org/works?filter=author.id:A5046189285,34,US
Yingrong Mao,1,https://openalex.org/A5065435667,https://api.openalex.org/works?filter=author.id:A5065435667,1,CN
Byungkyu Lee,190,https://openalex.org/A5066089123,https://api.openalex.org/works?filter=author.id:A5066089123,14,US
Bernice A. Pescosolido,327,https://openalex.org/A5007941468,https://api.openalex.org/works?filter=author.id:A5007941468,65,US
Dirk U. Wulff,125,https://openalex.org/A5006793496,https://api.openalex.org/works?filter=author.id:A5006793496,23,CH
Nicolas Scharowski,15,https://openalex.org/A5073186689,https://api.openalex.org/works?filter=author.id:A5073186689,6,CH
Rui Mata,179,https://openalex.org/A5042234223,https://api.openalex.org/works?filter=author.id:A5042234223,40,CH
Elisabeth Höldrich,1,https://openalex.org/A5120572440,https://api.openalex.org/works?filter=author.id:A5120572440,0,
Mathias Angermaier,2,https://openalex.org/A5120440497,https://api.openalex.org/works?filter=author.id:A5120440497,0,
João Pinheiro Neto,11,https://openalex.org/A5041666003,https://api.openalex.org/works?filter=author.id:A5041666003,4,DE
Radhika Krishnan,63,https://openalex.org/A5001774343,https://api.openalex.org/works?filter=author.id:A5001774343,20,IN
Helena Rauxloh,6,https://openalex.org/A5093362621,https://api.openalex.org/works?filter=author.id:A5093362621,2,DE
Xixuan Zhang,10,https://openalex.org/A5079983445,https://api.openalex.org/works?filter=author.id:A5079983445,4,DE
Annett Heft,61,https://openalex.org/A5024066633,https://api.openalex.org/works?filter=author.id:A5024066633,16,DE
Yangliu Fan,8,https://openalex.org/A5004327296,https://api.openalex.org/works?filter=author.id:A5004327296,2,DE
Fábio Sartori,129,https://openalex.org/A5053982410,https://api.openalex.org/works?filter=author.id:A5053982410,14,IT
Michaël Maes,1385,https://openalex.org/A5032880777,https://api.openalex.org/works?filter=author.id:A5032880777,141,US
Sophia S. Horn,2,https://openalex.org/A5103449564,https://api.openalex.org/works?filter=author.id:A5103449564,2,US
Sven Banisch,76,https://openalex.org/A5067907907,https://api.openalex.org/works?filter=author.id:A5067907907,12,
Francesco Del Corso,1,https://openalex.org/A5002284077,https://api.openalex.org/works?filter=author.id:A5002284077,1,IT
Giuseppe Russo,180,https://openalex.org/A5101754192,https://api.openalex.org/works?filter=author.id:A5101754192,24,IT
Francesco Pierri,372,https://openalex.org/A5013385420,https://api.openalex.org/works?filter=author.id:A5013385420,19,IT
Pavel Dimitrov Chachev,2,https://openalex.org/A5032277739,https://api.openalex.org/works?filter=author.id:A5032277739,1,DE
Friedolin Merhout,21,https://openalex.org/A5077079991,https://api.openalex.org/works?filter=author.id:A5077079991,9,DK
Mauro Martinelli,38,https://openalex.org/A5086308811,https://api.openalex.org/works?filter=author.id:A5086308811,12,IT
Johanna Hölzl,1,https://openalex.org/A5115722781,https://api.openalex.org/works?filter=author.id:A5115722781,1,
Florian Keusch,122,https://openalex.org/A5051891666,https://api.openalex.org/works?filter=author.id:A5051891666,25,DE
John Collins,268,https://openalex.org/A5009281496,https://api.openalex.org/works?filter=author.id:A5009281496,52,
Júlia Galántai,6,https://openalex.org/A5026555452,https://api.openalex.org/works?filter=author.id:A5026555452,2,HU
Flóra Samu,16,https://openalex.org/A5036307421,https://api.openalex.org/works?filter=author.id:A5036307421,6,HU
Felix Gaisbauer,23,https://openalex.org/A5101757276,https://api.openalex.org/works?filter=author.id:A5101757276,6,DE
Jakob Ohme,88,https://openalex.org/A5091891085,https://api.openalex.org/works?filter=author.id:A5091891085,24,DE
Maximilian Kreutner,1,https://openalex.org/A5119950542,https://api.openalex.org/works?filter=author.id:A5119950542,0,
Marlene Lutz,13,https://openalex.org/A5033848785,https://api.openalex.org/works?filter=author.id:A5033848785,3,
Erdem Şahin,84,https://openalex.org/A5038529783,https://api.openalex.org/works?filter=author.id:A5038529783,10,TR
Yusuf Sezer Car,1,https://openalex.org/A5119402063,https://api.openalex.org/works?filter=author.id:A5119402063,0,DE
Arda Astam,1,https://openalex.org/A5119402064,https://api.openalex.org/works?filter=author.id:A5119402064,0,DE
Didem Gündoğdu,10,https://openalex.org/A5069479167,https://api.openalex.org/works?filter=author.id:A5069479167,3,DE
Duilio Balsamo,10,https://openalex.org/A5090318645,https://api.openalex.org/works?filter=author.id:A5090318645,4,IT
Vittoria Offeddu,33,https://openalex.org/A5010627833,https://api.openalex.org/works?filter=author.id:A5010627833,9,IT
Chiara Chiavenna,21,https://openalex.org/A5028705781,https://api.openalex.org/works?filter=author.id:A5028705781,6,
Elena D’Agnese,6,https://openalex.org/A5115653580,https://api.openalex.org/works?filter=author.id:A5115653580,1,IT
Deepak Sharma,443,https://openalex.org/A5100786499,https://api.openalex.org/works?filter=author.id:A5100786499,35,IN
Aleksandra Torbica,190,https://openalex.org/A5008132739,https://api.openalex.org/works?filter=author.id:A5008132739,35,IT
Soheil Shayegh,81,https://openalex.org/A5015269440,https://api.openalex.org/works?filter=author.id:A5015269440,16,IT
Javier Andreu-Pérez,120,https://openalex.org/A5029626997,https://api.openalex.org/works?filter=author.id:A5029626997,22,GB
Alessia Melegaro,136,https://openalex.org/A5061900944,https://api.openalex.org/works?filter=author.id:A5061900944,41,IT
Ina Ni,2,https://openalex.org/A5016769592,https://api.openalex.org/works?filter=author.id:A5016769592,1,DE
Phelia Weiß,4,https://openalex.org/A5083526294,https://api.openalex.org/works?filter=author.id:A5083526294,3,AT
Kevin Koban,61,https://openalex.org/A5048041427,https://api.openalex.org/works?filter=author.id:A5048041427,13,AT
Jörg Matthes,441,https://openalex.org/A5091032457,https://api.openalex.org/works?filter=author.id:A5091032457,63,AT
Dario Krpan,71,https://openalex.org/A5037882098,https://api.openalex.org/works?filter=author.id:A5037882098,14,
Andrea W Wen-Yi,8,https://openalex.org/A5093402679,https://api.openalex.org/works?filter=author.id:A5093402679,2,US
Kathryn Adamson,40,https://openalex.org/A5109975415,https://api.openalex.org/works?filter=author.id:A5109975415,13,
Nathalie Greenfield,3,https://openalex.org/A5114401778,https://api.openalex.org/works?filter=author.id:A5114401778,2,US
Rachel Goldberg,35,https://openalex.org/A5049216179,https://api.openalex.org/works?filter=author.id:A5049216179,16,US
Sandra Babcock,18,https://openalex.org/A5013712887,https://api.openalex.org/works?filter=author.id:A5013712887,2,US
David Mimno,140,https://openalex.org/A5086934220,https://api.openalex.org/works?filter=author.id:A5086934220,34,US
Anders Giovanni Møller,14,https://openalex.org/A5020418858,https://api.openalex.org/works?filter=author.id:A5020418858,5,DK
David Jurgens,213,https://openalex.org/A5046126345,https://api.openalex.org/works?filter=author.id:A5046126345,33,
Meryl Ye,6,https://openalex.org/A5015760732,https://api.openalex.org/works?filter=author.id:A5015760732,1,
Hsin-Keng Ling,2,https://openalex.org/A5102582490,https://api.openalex.org/works?filter=author.id:A5102582490,1,US
Koki Ota,9,https://openalex.org/A5058942683,https://api.openalex.org/works?filter=author.id:A5058942683,5,JP
Michele D’Errico,1,https://openalex.org/A5111548929,https://api.openalex.org/works?filter=author.id:A5111548929,1,IT
Jens Dörpinghaus,77,https://openalex.org/A5047464344,https://api.openalex.org/works?filter=author.id:A5047464344,9,
Michael Tiemann,196,https://openalex.org/A5002176910,https://api.openalex.org/works?filter=author.id:A5002176910,35,DE
Kristine Hein,2,https://openalex.org/A5036184665,https://api.openalex.org/works?filter=author.id:A5036184665,1,DE
Robert Helmrich,52,https://openalex.org/A5036782945,https://api.openalex.org/works?filter=author.id:A5036782945,8,DE
Clare Llewellyn,246,https://openalex.org/A5073160298,https://api.openalex.org/works?filter=author.id:A5073160298,50,GB
Jason Burton,84,https://openalex.org/A5101768809,https://api.openalex.org/works?filter=author.id:A5101768809,8,US
Ralph Hertwig,617,https://openalex.org/A5068556395,https://api.openalex.org/works?filter=author.id:A5068556395,78,DE
Sam Jeffers,1,https://openalex.org/A5120484800,https://api.openalex.org/works?filter=author.id:A5120484800,0,
Kevin Carmody,11,https://openalex.org/A5074270541,https://api.openalex.org/works?filter=author.id:A5074270541,3,
Almog Simchon,51,https://openalex.org/A5031514121,https://api.openalex.org/works?filter=author.id:A5031514121,10,IL
Jiho. Kwak,1,https://openalex.org/A5108858557,https://api.openalex.org/works?filter=author.id:A5108858557,0,KR
Tom Theile,19,https://openalex.org/A5033208803,https://api.openalex.org/works?filter=author.id:A5033208803,6,
Jisu Kim,322,https://openalex.org/A5100451477,https://api.openalex.org/works?filter=author.id:A5100451477,30,KR
Megan Brown,38,https://openalex.org/A5081990518,https://api.openalex.org/works?filter=author.id:A5081990518,15,US
Shubham Atreja,24,https://openalex.org/A5076021360,https://api.openalex.org/works?filter=author.id:A5076021360,9,US
Patrick Y. Wu,5,https://openalex.org/A5110242710,https://api.openalex.org/works?filter=author.id:A5110242710,5,HK
Libby Hemphill,141,https://openalex.org/A5077179813,https://api.openalex.org/works?filter=author.id:A5077179813,23,US
Siming Huang,115,https://openalex.org/A5037727403,https://api.openalex.org/works?filter=author.id:A5037727403,38,US
Yuliang Xu,50,https://openalex.org/A5100951653,https://api.openalex.org/works?filter=author.id:A5100951653,18,US
Dimitrios Kokkinakis,106,https://openalex.org/A5064802580,https://api.openalex.org/works?filter=author.id:A5064802580,15,SE
Daniel Wojahn,16,https://openalex.org/A5060299718,https://api.openalex.org/works?filter=author.id:A5060299718,3,
Johan Järlehed,32,https://openalex.org/A5018297686,https://api.openalex.org/works?filter=author.id:A5018297686,10,NL
Collin Coil,13,https://openalex.org/A5093454296,https://api.openalex.org/works?filter=author.id:A5093454296,2,US
